id,api_entity_with_single_des_id,qualified_name,single_description,final_annotation_type,core_verb
12206,33299,org.w3c.dom.Document.getInputEncoding(),An attribute specifying the encoding used for this document at the time of the parsing.,53,\N
12207,33839,android.accessibilityservice.AccessibilityServiceInfo.getId(),The accessibility service id.,53,\N
12208,26308,javax.swing.plaf.basic.BasicComboPopup.autoScrollUp(),This protected method is implementation specific and should be private.,53,\N
12210,28314,javax.swing.table.DefaultTableModel.newDataAvailable(javax.swing.event.TableModelEvent),Equivalent to fireTableChanged.,53,\N
12213,22978,javax.swing.DesktopManager.endDraggingFrame(javax.swing.JComponent),This method signals the end of the dragging session.,53,\N
12221,47449,android.renderscript.Allocation.destroy(),"For USAGE_IO_OUTPUT, destroy() implies setSurface(null).",53,\N
12223,54253,"android.widget.ExpandableListAdapter.isChildSelectable(int,int)",Whether the child at the specified position is selectable.,53,\N
12224,42949,android.location.Location.hasBearingAccuracy(),True if this location has a bearing accuracy.,53,\N
12225,17110,"java.util.prefs.AbstractPreferences.getDouble(java.lang.String,double)","Implements the getDouble method as per the specification in Preferences.getDouble(String,double).",53,\N
12227,45513,android.net.wifi.p2p.WifiP2pGroup.describeContents(),Implement the Parcelable interface,53,\N
12236,30354,javax.xml.bind.DatatypeConverter.setDatatypeConverter(javax.xml.bind.DatatypeConverterInterface),This method is for JAXB provider use only.,53,\N
12237,33530,org.w3c.dom.views.DocumentView.getDefaultView(),"The default AbstractView for this Document, or null if none available.",53,\N
12242,49542,"android.test.MoreAsserts.assertContainsRegex(java.lang.String,java.lang.String)","Variant of assertContainsRegex(String, String, String) using a generic message.",53,\N
12248,33481,org.w3c.dom.ls.LSInput.getCharacterStream(),An attribute of a language and binding dependent type that represents a stream of 16-bit units.,53,\N
12249,6720,"java.beans.beancontext.BeanContextSupport.remove(java.lang.Object,boolean)",internal remove used when removal caused by unexpected setBeanContext or by remove() invocation.,53,\N
12252,36303,android.app.usage.NetworkStats.Bucket.getTxBytes(),Number of bytes transmitted during the bucket's time interval.,53,\N
12254,33491,org.w3c.dom.ls.LSInput.setPublicId(java.lang.String),The public identifier for this input source.,53,\N
12256,51868,android.view.MotionEvent.getTouchMajor(),getTouchMajor(int) for the first pointer index (may be an arbitrary pointer identifier).,53,\N
12260,25854,"javax.swing.border.AbstractBorder.paintBorder(java.awt.Component,java.awt.Graphics,int,int,int,int)",This default implementation does no painting.,53,\N
12266,53577,android.view.inputmethod.BaseInputConnection.endBatchEdit(),Default implementation does nothing.,53,\N
12268,51861,android.view.MotionEvent.getSize(),getSize(int) for the first pointer index (may be an arbitrary pointer identifier).,53,\N
12275,33338,org.w3c.dom.DOMLocator.getLineNumber(),"The line number this locator is pointing to, or -1 if there is no column number available.",53,\N
12278,56061,android.widget.TextView.getSelectionEnd(),Convenience for getSelectionEnd(CharSequence).,53,\N
12279,48724,android.telecom.Call.Details.can(int),Whether the capabilities of this Details supports the specified capability.,53,\N
12281,16015,java.util.concurrent.CountedCompleter.decrementPendingCountUnlessZero(),"If the pending count is nonzero, (atomically) decrements it.",53,\N
12285,36296,android.app.usage.NetworkStats.Bucket.getMetered(),Metered state.,53,\N
12288,8247,java.lang.Thread.join(long),Waits at most millis milliseconds for this thread to die.,53,\N
12291,23405,"javax.swing.DefaultListCellRenderer.firePropertyChange(java.lang.String,long,long)",Overridden for performance reasons.,53,\N
12292,45534,"android.net.wifi.p2p.WifiP2pManager.discoverPeers(android.net.wifi.p2p.WifiP2pManager.Channel,android.net.wifi.p2p.WifiP2pManager.ActionListener)",Initiate peer discovery.,53,\N
12293,40846,"android.icu.lang.UCharacter.codePointCount(char[],int,int)","Equivalent to the codePointCount(char[], int, int) method, for convenience.",53,\N
12297,43525,android.media.MediaDrm.getSecureStop(byte[]),Access secure stop by secure stop ID.,53,\N
12299,34187,android.app.AlarmManager.OnAlarmListener.onAlarm(),Callback method that is invoked by the system when the alarm time is reached.,53,\N
12305,49189,android.telephony.CellSignalStrengthGsm.describeContents(),Implement the Parcelable interface,53,\N
12306,50769,android.transition.TransitionListenerAdapter.onTransitionResume(android.transition.Transition),Notification when a transition is resumed.,53,\N
12308,37535,android.content.IntentFilter.hasDataType(java.lang.String),Is the given data type included in the filter?,53,\N
12314,13911,java.time.zone.ZoneOffsetTransitionRule.isMidnightEndOfDay(),Is the transition local time midnight at the end of day.,53,\N
12316,18553,"javax.imageio.metadata.IIOMetadataNode.getElementsByTagNameNS(java.lang.String,java.lang.String)",Equivalent to getElementsByTagName(localName).,53,\N
12323,13598,java.time.chrono.MinguoDate.hashCode(),A hash code for this date.,53,\N
12328,26334,javax.swing.plaf.basic.BasicComboPopup.hide(),Implementation of ComboPopup.hide().,53,\N
12330,13246,java.time.ZoneId.hashCode(),A hash code for this time-zone ID.,53,\N
12331,22506,javax.sql.rowset.CachedRowSet.commit(),Each CachedRowSet object's SyncProvider contains a Connection object from the ResultSet or JDBC properties passed to it's constructors.,53,\N
12334,45097,android.net.nsd.NsdServiceInfo.describeContents(),Implement the Parcelable interface,53,\N
12336,45497,android.net.wifi.p2p.WifiP2pDevice.describeContents(),Implement the Parcelable interface,53,\N
12337,12493,java.text.NumberFormat.format(long),Specialization of format.,53,\N
12340,33522,org.w3c.dom.ls.LSSerializer.getNewLine(),The end-of-line sequence of characters to be used in the XML being written out.,53,\N
12344,37058,"android.content.ContentProviderOperation.Builder.withSelection(java.lang.String,java.lang.String)",The selection and arguments to use.,53,\N
12346,17098,java.util.prefs.AbstractPreferences.childrenNames(),Implements the children method as per the specification in Preferences.childrenNames().,53,\N
12348,6695,"java.beans.beancontext.BeanContextSupport.deserialize(java.io.ObjectInputStream,java.util.Collection)",used by readObject to deserialize a collection.,53,\N
12355,55355,android.widget.PopupWindow.dismiss(),Disposes of the popup window.,53,\N
12362,28577,javax.swing.text.AbstractWriter.incrIndent(),Increments the indent level.,53,\N
12367,19546,javax.management.loading.MLet.findClass(java.lang.String),This is the main method for class loaders that is being redefined.,53,\N
12368,33392,org.w3c.dom.Node.getLastChild(),The last child of this node.,53,\N
12374,45492,"android.net.wifi.p2p.WifiP2pManager.UpnpServiceResponseListener.onUpnpServiceAvailable(java.util.List<java.lang.String>,android.net.wifi.p2p.WifiP2pDevice)",The requested upnp service response is available.,53,\N
12375,16439,java.util.concurrent.TimeUnit.toNanos(long),"Equivalent to NANOSECONDS.convert(duration, this).",53,\N
12376,43342,android.media.ImageReader.getHeight(),"The default height of Images, in pixels.",53,\N
12378,41069,android.icu.text.AlphabeticIndex.Bucket.iterator(),Iterator over the records in the bucket,53,\N
12380,36571,"android.bluetooth.BluetoothGattServerCallback.onPhyRead(android.bluetooth.BluetoothDevice,int,int,int)",Callback triggered as result of readPhy(BluetoothDevice),53,\N
12385,26341,javax.swing.plaf.basic.BasicComboPopup.stopAutoScrolling(),This protected method is implementation specific and should be private.,53,\N
12386,17101,java.util.prefs.AbstractPreferences.clear(),Implements the clear method as per the specification in Preferences.clear().,53,\N
12391,28167,javax.swing.plaf.synth.SynthToolBarUI.setBorderToNonRollover(java.awt.Component),"This implementation does nothing, because the rollover property of the JToolBar class is not used in the Synth Look and Feel.",53,\N
12392,54438,android.widget.AbsListView.getTopPaddingOffset(),Amount by which to extend the top fading region.,53,\N
12397,35235,android.app.MediaRouteButton.onDraw(android.graphics.Canvas),Implement this to do your drawing.,53,\N
12404,56231,android.widget.TextView.getTopPaddingOffset(),Amount by which to extend the top fading region.,53,\N
12408,45110,"android.net.nsd.NsdServiceInfo.writeToParcel(android.os.Parcel,int)",Implement the Parcelable interface,53,\N
12410,51840,android.view.MotionEvent.getHistoricalTouchMajor(int),"getHistoricalTouchMajor(int, int) for the first pointer index (may be an arbitrary pointer identifier).",53,\N
12413,33421,org.w3c.dom.NodeList.getLength(),The number of nodes in the list.,53,\N
12414,39252,"android.graphics.Matrix.postTranslate(float,float)",Postconcats the matrix with the specified translation.,53,\N
12422,29874,javax.swing.tree.DefaultTreeCellRenderer.revalidate(),Overridden for performance reasons.,53,\N
12426,48950,android.telecom.PhoneAccount.getSubscriptionAddress(),"The raw callback number used for this PhoneAccount, as distinct from getAddress().",53,\N
12427,33312,org.w3c.dom.DocumentType.getInternalSubset(),"The internal subset as a string, or null if there is none.",53,\N
12434,22254,javax.sound.sampled.Control.Type.hashCode(),Finalizes the hashCode method,53,\N
12435,36220,android.app.job.JobInfo.isRequireCharging(),Whether this job needs the device to be plugged in.,53,\N
12437,41847,"android.icu.text.SelectFormat.parseObject(java.lang.String,java.text.ParsePosition)",This method is not supported by SelectFormat.,53,\N
12438,33336,org.w3c.dom.DOMLocator.getByteOffset(),The byte offset into the input source this locator is pointing to or -1 if there is no byte offset available.,53,\N
12439,24126,javax.swing.JInternalFrame.JDesktopIcon.updateUI(),Notification from the UIManager that the look and feel has changed.,53,\N
12442,5627,"java.awt.image.WritableRenderedImage.releaseWritableTile(int,int)",Relinquishes the right to write to a tile.,53,\N
12445,47202,"android.provider.ContactsContract.QuickContact.showQuickContact(android.content.Context,android.graphics.Rect,android.net.Uri,java.lang.String,java.lang.String)",Trigger a dialog that lists the various methods of interacting with the requested Contacts entry.,53,\N
12449,23403,"javax.swing.DefaultListCellRenderer.firePropertyChange(java.lang.String,short,short)",Overridden for performance reasons.,53,\N
12450,22791,javax.sql.rowset.serial.SerialBlob.truncate(long),Truncates the BLOB value that this Blob object represents to be len bytes in length.,53,\N
12453,33479,org.w3c.dom.ls.LSInput.getByteStream(),An attribute of a language and binding dependent type that represents a stream of bytes.,53,\N
12461,33140,org.omg.PortableInterceptor.RequestInfoOperations.forward_reference(),"Contains the object to which the request will be forwarded, if the reply_status attribute is LOCATION_FORWARD.",53,\N
12463,45487,"android.net.wifi.p2p.WifiP2pManager.DnsSdServiceResponseListener.onDnsSdServiceAvailable(java.lang.String,java.lang.String,android.net.wifi.p2p.WifiP2pDevice)",The requested Bonjour service response is available.,53,\N
12465,45488,"android.net.wifi.p2p.WifiP2pManager.DnsSdTxtRecordListener.onDnsSdTxtRecordAvailable(java.lang.String,,鑴?java.lang.String>,android.net.wifi.p2p.WifiP2pDevice)",The requested Bonjour service response is available.,53,\N
12466,48973,android.telecom.PhoneAccountHandle.getId(),A string that uniquely distinguishes this particular PhoneAccountHandle from all the others supported by the connection service that created it.,53,\N
12472,40626,android.hardware.camera2.params.Face.getLeftEyePosition(),The coordinates of the center of the left eye.,53,\N
12473,23416,javax.swing.DefaultListCellRenderer.validate(),Overridden for performance reasons.,53,\N
12476,39854,android.graphics.drawable.Drawable.invalidateSelf(),Use the current Drawable.Callback implementation to have this Drawable redrawn.,53,\N
